dir_id|director_name|director_gender
1095|George Milton|0
1096|Lucio Fulci|2
1097|Mario Bava|2
1098|Basil Dearden|2
1099|Jack Fletcher|2
1100|Bob Keen|2
1101|Richard Franklin|2
1102|Stuart Orme|2
1103|Nicolas Gessner|2
1104|Otis Turner|0
1105|David Swift|0
1106|Carl Foreman|2
1107|John S. Robertson|0
1108|J. Charles Haydon|0
1109|Rouben Mamoulian|2
1110|Mikael Hafstrom|0
1111|Charles Lamont|2
1112|Charles Jarrott|2
1113|Terence Fisher|2
1114|David Winters|2
1115|Jerry Belson|2
1116|Abel Gance|2
1117|John Hayes|0
1118|Erle C. Kenton|0
1119|Marvin J. Chomsky|0
1120|Kenneth Branagh|2
1121|Matias Bize|2
1122|David Wickes|0
1123|Paul Morrissey|0
1124|Martin Durkin|0
1125|Betty Thomas|1
1126|Phil Karlson|2
1127|Kevin Connor|2
1128|King Vidor|2
1129|Lloyd Bacon|2
1130|Leo McCarey|2
1131|Jim Mallon|2
1132|Yugo Serikawa|0
1133|James Ormerod|2
1134|Glenn A. Jordan|2
1135|Leigh Scott|2
1136|Burt Brinckerhoff|2
1137|Jed Mercurio|2
1138|Roger Corman|2
1139|Charles Barton|2
1140|Rowland V. Lee|2
1141|Mark Sandrich|2
1142|John Cromwell|2
1143|Preston Sturges|2
1144|Bryan Forbes|0
1145|Michael Caton-Jones|2
1146|James Hawes|2
1147|Javier Serrano|0
1148|Peter Greenaway|2
1149|Valery Todorovsky|2
1150|Jack Smight|2
1151|Peter Werner|2
1152|Charles Laughton|0
1153|Pierre Badel|0
1154|Jun Fukuda|0
1155|Alain Jessua|2
1156|Robert Tinnell|2
1157|Mel Welles|2
1158|Freddie Francis|2
1159|Al Adamson|0
1160|Kathi Castillo|1
1161|Terrence Malick|2
1162|Virginie Despentes|0
1163|Brian O'Hara|2
1164|Jimmy Sangster|2
1165|David J. Skal|2
1166|Giorgio Gentili|0
1167|William Beaudine|2
1168|Cao Hamburger|0
1169|Deborah Romare|0
1170|Mitch Marcus|0
1171|Dick Randall|2
1172|Patrick Cousans|0
1173|William A. Levey|0
1174|Jesus Franco|2
1175|Howard W. Koch|2
1176|Jerry Warren|2
1177|Robert Gaffney|0
1178|Salvatore Mereu|0
1179|Marv Newland|0
1180|Oxide Pang Chun|2
1181|Adriaan Lokman|0
1182|Kinji Fukasaku|2
1183|Kenta Fukasaku|0
1184|Gary Walkow|2
1185|Fred Olen Ray|2
1186|Jean-Claude Lord|2
1187|Calvin Floyd|0
1188|Curt Siodmak|2
1189|Miguel M. Delgado|2
1190|William Winckler|0
1191|Herbert L. Strock|2
1192|Larry Fessenden|2
1193|Ian Curteis|0
1194|Marty Allen|2
1195|Ted Newsom|0
1196|German Magarinos|0
1197|Eberhard Meichsner|0
1198|Alec Sokolow|0
1199|John Bacchus|0
1200|Richard Brown|0
1201|George Clooney|2
1202|Martyn Burke|2
1203|Mario Mancini|0
1204|Robert David|2
1205|Scott Shaw|0
1206|Gilbert W. Taylor|0
1207|Benito Alazraki|2
1208|Armando Crispino|2
1209|Jeff Burr|2
1210|David DeCoteau|2
1211|Steven C. Miller|2
1212|Daniel Acht|0
1213|Dan Ollman|2
1214|Robert Thalheim|0
1215|Ingo Heise|0
1216|Jose Antonio Nieves Conde|2
1217|Julio Buchs|2
1218|Luigi Zampa|0
1219|Moises Neto|0
1220|Mary Downes|0
1221|Susana Donovan|0
1222|Jose Luis Madrid|2
1223|Nejat Saydam|0
1224|Edward L. Cahn|2
1225|Joe D'Amato|2
1226|Rafael Baledon|2
1227|Carmen L'Roche|0
1228|Eugenio Testa|0
1229|Bob Thenault|0
1230|Leonard Keigel|0
1231|Asif Ahmed|0
1232|Richard Harris|2
1233|Alberto Bevilacqua|2
1234|Bruce A. Evans|2
1235|Emilio Fernandez|2
1236|John Goldschmidt|0
1237|Gregg C. Tallas|0
1238|Edgar G. Ulmer|0
1239|Pierre Granier-Deferre|0
1240|Andrzej Zulawski|2
1241|Francis Girod|0
1242|Robert Enrico|2
1243|Don Sharp|2
1244|Charles Brabin|2
1245|Piers Haggard|2
1246|John English|2
1247|Pascal-Alex Vincent|0
1248|Caroline Roboh|0
1249|Sean Ellis|2
1250|Geoff Murphy|2
1251|Mario Monicelli|0
1252|Helmut Ashley|0
1253|Ken Russell|2
1254|Rolf Olsen|0
1255|Werner Klingler|2
1256|Thorsten Wettcke|2
1257|W.S. Van Dyke|2
1258|Isabelle Stever|1
1259|Hendrik Holzemann|2
1260|Jo Baier|2
1261|Sergio Grieco|2
1262|Pascale Ferran|0
1263|Percy Adlon|2
1264|David Stephens|0
1265|Richard Gale|0
1266|Berry Gordy|0
1267|Alan G. Kelly|0
1268|Burt Balaban|2
1269|Armin Volckers|0
1270|Dominique Othenin-Girard|2
1271|Pier Carpi|0
1272|Giulio Petroni|2
1273|Dennis Dugan|2
1274|Erik Canuel|0
1275|Anthony Asquith|2
1276|Britta Wauer|0
1277|Douglas McGrath|2
1278|Harold S. Bucquet|2
1279|Roland Suso Richter|2
1280|Curtis Bernhardt|0
1281|Tobe Hooper|2
1282|Gary Sherman|0
1283|Wilm ten Haaf|0
1284|Shiro Moritani|0
1285|Christopher Remy|0
1286|James Merendino|0
1287|Rene Clair|2
1288|Eduard Pentslin|0
1289|Don Chaffey|2
1290|Hal Roach|2
1291|Ernest B. Schoedsack|2
1292|William Cameron Menzies|2
1293|Jim Gillespie|2
1294|Danny Cannon|2
1295|Jonathan King|2
1296|Gillies MacKinnon|2
1297|Frederick Stephani|2
1298|Scott Hicks|2
1299|Carmine Gallone|2
1300|Gwen Wetzler|0
1301|Clive Donner|2
1302|Mark Christopher|2
1303|Sinasi Ozonuk|0
1304|Harald Reinl|2
1305|Michael Benveniste|0
1306|Howard Ziehm|0
1307|Paul Martin|0
1308|Gilles Grangier|0
1309|Giorgio Ferroni|0
1310|Marcello Baldi|2
1311|Pierre Chenal|2
1312|Michele Lupo|1
1313|Jorge Grau|0
1314|Nando Cicero|0
1315|Winfried Oelsner|0
1316|Kaneto Shindo|2
1317|Charles Vidor|2
1318|Ford Beebe|2
1319|Dr. Harlan Tarbell|0
1320|Daniel Haller|0
1321|Harry Edwards|2
1322|Ben Turpin|0
1323|Dominik Reding|0
1324|Daniel Sanchez Arevalo|2
1325|Spencer Gordon Bennet|2
1326|Rafael Marziano Tinoco|0
1327|Frank R. Strayer|0
1328|Bertrand Blier|2
1329|Marco Ferreri|2
1330|Robert Sparks|2
1331|Mike Marzuk|2
1332|Abby Berlin|1
1333|Justus von Dohnanyi|2
1334|Edward Bernds|2
1335|Andrea Porporati|0
1336|Marco S. Puccioni|0
1337|Trey Parker|2
1338|Henry Bean|2
1339|Henri Verneuil|2
1340|Howard Zieff|2
1341|Philippe de Broca|2
1342|Olivier Boutinot|0
1343|Hans W. Geissendorfer|2
1344|Pierre Tchernia|2
1345|Jeremiah S. Chechik|2
1346|Mike Joens|0
1347|Edmund Goulding|0
1348|Ray Enright|2
1349|Rolf Husberg|2
1350|Lars-Eric Kjellgren|2
1351|Francois Chatel|0
1352|Ted Demme|2
1353|Andre van der Hout|0
1354|Lucy Walker|1
1355|Claude Goretta|0
1356|Anthony Page|2
1357|Bernard Borderie|2
1358|Tony Bui|0
1359|Sajid Khan|2
1360|Claude Miller|2
1361|Billy Ray|2
1362|Eric-Emmanuel Schmitt|2
1363|Coline Serreau|1
1364|Michel Boisrond|2
1365|Jean-Paul Rappeneau|2
1366|Damiano Damiani|2
1367|Ken Annakin|2
1368|Eric Till|2
1369|Alain Cavalier|0
1370|Jan Bonny|2
1371|Dimitri Buchowetzki|0
1372|Kevin Kaufman|0
1373|John Blanchard|2
1374|Robin Davis|0
1375|Peggy Ahwesh|0
1376|Brad Keller|0
1377|Christian James|0
1378|Pete Jacelone|0
1379|Jean-Charles Tacchella|0
1380|John Paul Fedele|2
1381|Daniel Erickson|0
1382|Nicolette Krebitz|1
1383|Keenen Ivory Wayans|2
1384|Kit Laughlin|0
1385|Yash Chopra|2
1386|Aziz Mirza|2
1387|Kunal Kohli|0
1388|Nikhil Advani|0
1389|Malcolm D. Lee|2
1390|Toby Dye|0
1391|Georges Dumoulin|0
1392|Christine Pascal|1
1393|Josiane Balasko|1
1394|Alain Corneau|2
1395|James Huth|2
1396|Michael Katleman|2
1397|Fred Tepper|0
1398|Kevin O'Neill|2
1399|Brian Clyde|2
1400|Peter Richardson|0
1401|Joseph Merhi|2
1402|Robert Fischer|2
1403|Raymond Rouleau|2
1404|Dominik Graf|2
1405|Franz Peter Wirth|2
1406|Rolf Thiele|2
1407|Peter Patzak|0
1408|Rick Rosenthal|0
1409|Aris Iliopulos|0
1410|Michael Verhoeven|2
1411|Sonja Heiss|0
1412|Joe Wright|2
1413|Peter Berg|2
1414|Gregory Nava|2
1415|Srdan Golubovic|2
1416|Hark Bohm|2
1417|Tina Hirsch|1
1418|Jack Hofsiss|0
1419|Richard Friedman|2
1420|Christian Faure|2
1421|Jean Chapot|0
1422|Dick Clement|2
1423|Ann Turner|0
1424|Kai S. Pieck|0
1425|Robert Luketic|2
1426|Peter Chelsom|2
1427|Rudolf Jugert|2
1428|Gunter Scholz|0
1429|Bernd Eichinger|2
1430|Jacques Nahum|0
1431|Thomas Brasch|0
1432|Franz Antel|0
1433|Michael Herbig|2
1434|Rick Alyea|0
1435|Florian Baxmeyer|2
1436|Bernd Schadewald|0
1437|Andre Cayatte|0
1438|Jean-Paul Le Chanois|2
1439|Marcel Bluwal|0
1440|Robert Hossein|2
1441|Riccardo Freda|2
1442|Nico Hofmann|2
1443|Eberhard Itzenplitz|2
1444|Santosh Sivan|2
1445|Granz Henman|0
1446|Peter Hyams|2
1447|Felix Kersting|0
1448|Neil Armfield|2
1449|Georges Franju|2
1450|Peter Fleischmann|0
1451|Noel Langley|2
1452|Muriel Box|1
1453|Yves Allegret|2
1454|Fabrizio Laurenti|0
1455|Claude-Jean Bonnardot|0
1456|Roy Ward Baker|2
1457|Henry King|2
1458|Anatole Litvak|2
1459|Henry Hathaway|0
1460|Burkhard Driest|0
1461|Willi Forst|2
1462|Rebecca Miller|1
1463|Daniel Vigne|0
1464|Jean-Jacques Beineix|2
1465|Denys Arcand|2
1466|Claude Barma|0
1467|Sean S. Cunningham|2
1468|Rainer Wolffhardt|2
1469|Ivan Zulueta|0
1470|Victor Erice|2
1471|Jaime Chavarri|2
1472|Luis Garcia Berlanga|2
1473|Robert A. Stemmle|2
1474|Bigas Luna|2
1475|Andrew Dominik|2
1476|Patrice Leconte|2
1477|Shekhar Kapur|2
1478|Jean Becker|2
1479|Kevin Lima|2
1480|Rudolf Zehetgruber|0
1481|Gianfranco Parolini|2
1482|Claude Autant-Lara|2
1483|Raoul Levy|0
1484|Roberto Mauri|0
1485|Simon Kerslake|0
1486|Fax Bahr|2
1487|Gerhard Lamprecht|2
1488|Milton Rosmer|0
1489|Peter Tewksbury|2
1490|David Greene|2
1491|Josee Dayan|0
1492|F. Gary Gray|2
1493|Kim Jee-woon|0
1494|Brad Anderson|2
1495|Harald Philipp|2
1496|Fritz Umgelter|2
1497|Zivko Nikolic|0
1498|Just Jaeckin|2
1499|Michael Patrick King|2
1500|Werner Jacobs|2
1501|Tony Gilroy|2
1502|Zbynek Brynych|0
1503|Predrag Golubovic|0
1504|Zdravko Velimirovic|0
1505|Serge Gainsbourg|2
1506|Richard Benjamin|2
1507|Nimrod Antal|2
1508|David DeBartolome|0
1509|Gavin Grazer|2
1510|Marino Girolami|2
1511|Michele Massimo Tarantini|0
1512|Rafi Pitts|0
1513|Kate Hudson|1
1514|Rita Wilson|1
1515|John Flynn|2
1516|Paul Hoen|2
1517|Patrick Sisam|0
1518|Vicco von Bulow |0
1519|Siegfried Hartmann|0
1520|Manfred Grunert|0
1521|Claus Strigel|0
1522|Rene Cardona Jr.|0
1523|Rudolf Schweiger|0
1524|Ray Lawrence|2
1525|Adam Ravetch|2
1526|Dieter Prottel|2
1527|Robert Salis|0
1528|Olivier Langlois|0
1529|Arnaud Desplechin|2
1530|Jose Giovanni|0
1531|Rene Richon|0
1532|Rudiger Nuchtern|0
1533|Jean-Louis Trintignant|2
1534|Helmer von Lutzelburg|2
1535|Joseph Losey|2
1536|Peter Bogdanovich|2
1537|Nello Rossati|0
1538|Rene Clement|2
1539|Julien Duvivier|0
1540|Abel Ferrara|2
1541|Jean Girault|2
1542|Pierre Kalfon|0
1543|Pierre Gaspard-Huit|0
1544|Georges Lampin|0
1545|Bernd Bohlich|0
1546|Michel Deville|0
1547|Andre Delvaux|0
1548|Marguerite Duras|1
1549|Pierre Sisser|0
1550|Nico Raschick|0
1551|Ben Affleck|2
1552|Pierre Grasset|0
1553|Carlos Cuaron|2
1554|Sergio Sollima|0
1555|Pasquale Squitieri|0
1556|Yves Ciampi|0
1557|Nelly Kaplan|0
1558|Ted Tetzlaff|2
1559|Henry Koster|2
1560|Franz Josef Gottlieb|2
1561|Holm Dressler|0
1562|Klaus Gietinger|0
1563|Renzo Martinelli|0
1564|Nadia Conners|1
1565|Maria Schrader|1
1566|Bruno Jonas|2
1567|Jean Herman|2
1568|Henry Levin|2
1569|Martin Gypkens|2
1570|Alexander Singer|2
1571|Larry Buchanan|2
1572|Peter Collinson|0
1573|Stanislav Govorukhin|2
1574|Ozer Kiziltan|0
1575|Dito Tsintsadze|0
1576|Wayne Wang|0
1577|Val Guest|2
1578|Marcus Mittermeier|2
1579|Norbert Carbonnaux|0
1580|Michel Fermaud|0
1581|Herve Bromberger|2
1582|Ann-Kristin Reyels|0
1583|Marc Brummund|0
1584|Luke Moberly|0
1585|Jeff Stanzler|2
1586|L.Q. Jones|2
1587|John Mackenzie|2
1588|Angelina Maccarone|0
1589|Burt Topper|2
1590|Andrew L. Stone|2
1591|David Moreton|0
1592|Ranald MacDougall|2
1593|Gene Kelly|2
1594|Anthony Quinn|2
1595|Vincent McEveety|2
1596|David Lowell Rich|2
1597|Anthony Mann|2
1598|Joseph Pevney|2
1599|Ethan Coen|0
1600|Jacques Deray|0
1601|Jean Dewever|0
1602|Gil Junger|2
1603|Michael Gordon|0
1604|Geza von Radvanyi|2
1605|Charlie Kaufman|2
1606|Otar Iosseliani|2
1607|Manuel Poirier|2
1608|Judd Apatow|2
1609|Edward Norton|2
1610|Jean-Pierre Roux|0
1611|Henner Winckler|0
1612|John Maybury|2
1613|Raoul Peck|0
1614|Satoshi Kon|0
1615|Don Bluth|2
1616|Ulrich Kohler|0
1617|Alexander Oey|0
1618|George McCowan|2
1619|Richard A. Colla|2
1620|Michael Ritchie|2
1621|Buzz Kulik|2
1622|Samuel Fuller|0
1623|Angela Schanelec|0
1624|James Cox|2
1625|Ulrich Seidl|2
1626|Daniel Petrie|2
1627|Vanessa Jopp|1
1628|Adrian Hoven|2
1629|William Witney|2
1630|Stellio Lorenzi|0
1631|Jean-Gabriel Albicocco|2
1632|Robert Day|2
1633|Jerzy Kawalerowicz|2
1634|Stuart Margolin|2
1635|Isy Oliver|0
1636|Patricia Plattner|0
1637|Giovanni d'Eramo|0
1638|Piero Sciume|0
1639|Houchang Allahyari|2
1640|Nini Grassia|2
1641|Arnaud Selignac|0
1642|Gerald Thomas|2
1643|Antonio Isasi-Isasmendi|0
1644|Marlene Bertin|0
1645|Tony Gatlif|2
1646|Christopher Smith|2
1647|Marcin Ziebinski|0
1648|Ivan Dykhovichnyy|2
1649|Alain Maline|0
1650|Alfonso Brescia|2
1651|Aldo Lado|2
1652|Marius Mattei|0
1653|Ferdinando Baldi|2
1654|Alfred Ninaus|0
1655|Shai Carmeli-Pollak|0
1656|Kirsten Sheridan|1
1657|Uli Gaulke|0
1658|Menno Meyjes|2
1659|Walter von Huene|2
1660|Michael Preece|2
1661|Kerry Conran|2
1662|Vera Belmont|0
1663|Nick Love|2
1664|Andrew Fleming|2
1665|Michael Carreras|2
1666|Ilse Hofmann|1
1667|Giovanni Pastrone|0
1668|Todd Sheets|0
1669|Clement Miller|0
1670|Nicolas Philibert|2
1671|Michael Polish|2
1672|Adolf Winkelmann|2
1673|Yurek Bogayevicz|2
1674|Divida Rendlog|0
1675|Sidney Franklin|2
1676|Zalman King|0
1677|George Butler|0
1678|Arthur Allan Seidelman|2
1679|Jonathan Kaplan|2
1680|F. Lee Cochran|0
1681|Shane Black|2
1682|Richard Stanley|2
1683|Antonio Margheriti|0
1684|Jag Mundhra|2
1685|Franklin A. Vallette|0
1686|Kelley Cauthen|0
1687|Damian Harris|2
1688|Nick Hurran|2
1689|Jennifer Aniston|1
1690|Byun Young-Joo|0
1691|James Seale|2
1692|Rob Sitch|2
1693|Ariane Zeller|0
1694|Eran Kolirin|2
1695|Gregor Schnitzler|2
1696|Andy Hurst|2
1697|Simon Massey|2
1698|Robert I. Douglas|0
1699|Tony Giglio|2
1700|John Boskovich|0
1701|Sanjay Leela Bhansali|2
1702|Martin Donovan|0
1703|Peter Ustinov|2
1704|Pier Paolo Pasolini|2
1705|Richard Shepard|2
1706|Wolfgang Eissler|0
1707|David Dobkin|2
1708|Paul Bolger|2
1709|Pete Travis|0
1710|Joaquin Oristrell|0
1711|Ventura Pons|2
1712|Urs Egger|2
1713|Samir Nasr|0
1714|Scott Ziehl|2
1715|Martin Enlen|2
1716|Matti Geschonneck|2
1717|Dieter Wedel|2
1718|Rainer Matsutani|2
1719|Tom Toelle|2
1720|Madison Monroe|1
1721|Graham Baker|2
1722|Sturla Gunnarsson|2
1723|Yuri Kulakov|0
1724|Gerrard Verhage|0
1725|Yvan Gauthier|0
1726|Takashi Yamazaki|0
1727|Tom Reeve|2
1728|Kathrin Feistl|0
1729|Joram Lursen|0
1730|Jay Madison|0
1731|Sidney Hayers|2
1732|Frederick de Cordova|0
1733|Jean-Pierre Melville|2
1734|K.K. Smith|0
1735|Otis Thayer|0
1736|Wesley Ruggles|2
1737|Bryan Foy|2
1738|Gianni Crea|0
1739|Ron Lagomarsino|0
1740|Jeff Probst|0
1741|Zhen Luo|2
1742|Michael Scott|0
1743|Kent Faulcon|2
1744|Peter Langham|0
1745|David Saperstein|0
1746|Christophe Barratier|2
1747|Amos Poe|2
1748|Fred Dekker|2
1749|Enki Bilal|0
1750|Steve Hickner|2
1751|Borivoj Zeman|0
1752|Bettina Braun|0
1753|Juan Calvo|0
1754|Luis Piedrahita|0
1755|Iris Gusner|0
1756|Rainer Hausdorf|0
1757|Gotz Friedrich|0
1758|Hans-Joachim Kasprzik|0
1759|Siegfried Kuhn|0
1760|Yves Boisset|2
1761|Miriam Fischer|0
1762|Eberhard Schroder|2
1763|Jurgen Roland|0
1764|Margarethe von Trotta|1
1765|Alain Berberian|0
1766|Hansjorg Thurn|2
1767|Robert Dornhelm|2
1768|Herb Robins|2
1769|Sylke Enders|1
1770|David Jackson|2
1771|John Florea|2
1772|Lyman Dayton|2
1773|Dominique Cazenave|0
1774|Scott Allen|0
1775|Charles Band|2
1776|Danny Bilson|2
1777|Carlos Tobalina|0
1778|James Signorelli|2
1779|Maurice Murphy|0
1780|Don McDougall|2
1781|Paul Borghese|2
1782|David Anspaugh|2
1783|Edwin S. Porter|2
1784|Nathan H. Juran|0
1785|Peter Kahane|0
1786|Bret Stern|0
1787|Chuck Workman|2
1788|Richard Schickel|2
1789|Anton Corbijn|2
1790|Domenico Paolella|0
1791|Sam Irvin|2
1792|Ramin Bahrani|0
1793|Mike Cahill|0
1794|John Carney|2
1795|Maria Speth|0
1796|Louis B. Appleton Jr.|0
1797|Werner Schroeter|0
1798|Terry Bourke|0
1799|Christopher Fraser|0
1800|Vince Martin|0
1801|Ulli Lommel|0
1802|Robert Kubilos|2
1803|David A. Prior|0
1804|Kimberley Casey|0
1805|Dirk Shafer|2
1806|Jay Duplass|0
1807|Jalal Merhi|0
1808|Joe Swanberg|0
1809|George Erschbamer|2
1810|Gerry O'Hara|2
1811|Carl Schenkel|2
1812|Allan Eastman|2
1813|Ken Dixon|0
1814|Tony Richardson|2
1815|Beverly Sebastian|0
1816|Michael Darlow|0
1817|Jonathan Lucas|0
1818|John Lamb|2
1819|Claudio Fragasso|2
1820|I. Robert Levy|0
1821|Gary Graver|2
1822|Franziska Meyer Price|1
1823|Roy Andersson|2
1824|Clark Johnson|2
1825|Melvin Van Peebles|0
1826|Gabriela Zerhau|1
1827|Thomas Freundner|2
1828|Ulrich Zrenner|2
1829|Rene Heisig|2
1830|Owen Hurley|2
1831|Marc Klasfeld|0
1832|Christian von Castelberg|2
1833|Francesco Rosi|2
1834|Ryuhei Kitamura|2
1835|Reha Erdem|0
1836|Tom Dey|2
1837|Luis Mandoki|0
1838|Chris Sivertson|0
1839|Michael Sommer|0
1840|Eugen York|2
1841|Stephan Komandarev|0
1842|Sherry Hormann|1
1843|Nagisa Oshima|2
1844|Antoine de Caunes|2
1845|Heiner Lauterbach|2
1846|Fritz Kirchhoff|0
1847|Werner Hochbaum|2
1848|Shusuke Kaneko|2
1849|Gunter Schlesinger|0
1850|Klaus Wildenhahn|0
1851|John Derek|0
1852|Adam Simon|2
1853|Rolf Randolf|0
1854|Hermann Kugelstadt|2
1855|Erich Waschneck|2
1856|Roberto Bianchi Montero|2
1857|Alfred Weidenmann|2
1858|Sean Penn|2
1859|William Wiard|2
1860|Charles Guggenheim|2
1861|Claus Muras|0
1862|Jose Benazeraf|2
1863|Georg Einerdinger|2
1864|Olf Fischer|2
1865|Akos Rathonyi|2
1866|Florian Gallenberger|0
1867|Jurgen Enz|0
1868|Dietrich Haugk|0
1869|Robin Swicord|1
1870|Martin Walz|0
1871|Hubert Sauper|0
1872|George Ratliff|2
1873|Ted Gaier|0
1874|Max Michel|0
1875|Eberhard Fechner|0
1876|Teresa Pelegri|0
1877|John Hamburg|2
1878|Gene Wilder|2
1879|Marco Serafini|2
1880|Alan Gibson|2
1881|John Glyn-Jones|0
1882|Lenard Fritz Krawinkel|2
1883|Daniel Lind Lagerlof|2
1884|Hans Quest|0
1885|Emily Young|1
1886|Poul Bang|0
1887|Iain Dilthey|0
1888|Geza von Cziffra|0
1889|Elis Ellis|0
1890|Petter Naess|0
1891|Volker Lechtenbrink|2
1892|Norbert Terry|0
1893|Hans Deppe|0
1894|Phil Jutzi|2
1895|Franz Wenzler|0
1896|Wallace Wolodarsky|2
1897|Lajos Koltai|2
1898|Paul Stanley|2
1899|Frank Tashlin|2
1900|Vadim Derbenyov|0
1901|Robert Michael Lewis|0
1902|Dick Lowry|2
1903|Robert Moore|2
1904|Henry Edwards|2
1905|Dean Semler|2
1906|Leslie S. Hiscott|0
1907|Barbet Schroeder|2
1908|Kevin Reynolds|0
1909|Claus Peter Witt|2
1910|Til Schweiger|2
1911|Gela Babluani|0
1912|Joseph McGrath|0
1913|Andreas Linke|2
1914|Lou Antonio|2
1915|Lawrence Gordon Clark|2
1916|Gary Nelson|2
1917|Jean Kemm|0
1918|Richard Curson Smith|0
1919|Sergei Ursulyak|0
1920|Jason Xenopoulos|0
1921|Bob Spiers|2
1922|Tim Hunter|2
1923|Arthur Robison|2
1924|Michael Kreindl|2
1925|Stephan Wagner|0
1926|Michael Gutmann|2
1927|Georg Asagaroff|0
1928|Dietmar Klein|2
1929|Erik Ode|0
1930|Bettina Woernle|1
1931|Mike Eschmann|0
1932|Paul Breuls|2
1933|Wolfgang Liebeneiner|0
1934|Heinz Dunkhase|2
1935|Gloria Behrens|0
1936|Karl Kases|2
1937|Lars Montag|2
1938|Robert van Ackeren|0
1939|Christoph Boll|0
1940|Matt Trotter|0
1941|Ed Radtke|0
1942|Lee Stanley|2
1943|Alf Sjoberg|0
1944|Anne Fontaine|1
1945|Dominik Betz|0
1946|Andreas Marschall|0
1947|Nana Dzhordzhadze|0
1948|Manfred Stelzer|2
1949|Rolf Silber|2
1950|Felix Dunnemann|0
1951|Sylvia Hoffmann|1
1952|Christiane Balthasar|1
1953|Clemens M. Schonborn|0
1954|Otto Meyer|0
1955|Helmut Metzger|2
1956|Michael Sturminger|0
1957|Edzard Onneken|2
1958|Georg Jacoby|2
1959|Hans Billian|2
1960|Thomas Berger|2
1961|Klaus Emmerich|0
1962|Hans-Jurgen Togel|0
1963|Thomas Jacob|2
1964|Curt Bois|2
1965|Marian Bruchholz|0
1966|Carl Boese|2
1967|Julian Polsler|2
1968|Anthony Hickox|0
1969|Brad Mirman|2
1970|Bill Duke|2
1971|Hans Heinrich|2
1972|David McNally|2
1973|Christian-Jaque|2
1974|Lutz Konermann|0
1975|Tony Mitchell|2
1976|Vivian Naefe|1
1977|Zoltan Spirandelli|2
1978|Barry Shear|2
1979|Kaspar Heidelbach|0
1980|Holger Barthel|2
1981|Matthias Tiefenbacher|2
1982|James Foley|2
1983|Valeria Bruni Tedeschi|1
1984|Karsten Wichniarz|0
1985|E.A. Dupont|0
1986|Hans Steinhoff|2
1987|Frantisek Cap|2
1988|Walter Bockmayer|2
1989|Peter Samann|2
1990|Wolfgang Schleif|2
1991|Frank Guthke|0
1992|Peter Weck|2
1993|Bill Bennett|2
1994|Carlo Jelavic|0
1995|Stefan Bunnig|0
1996|Utz Weber|0
1997|Shira Geffen|0
1998|Arthur Hiller|2
1999|Werner Possardt|0
2000|Manuel Siebenmann|2
2001|Sergio Corbucci|0
2002|Christine Kabisch|1
2003|Josh Broecker|2
2004|Ekachai Uekrongtham|0
2005|Rainer Kaufmann|2
2006|Robert-Adrian Pejo|2
2007|Klaus Lemke|0
2008|Jim Johnston|2
2009|Frederik Du Chau|2
2010|Larry Brand|2
2011|Eric Hendershot|2
2012|Maren Ade|1
2013|Carsten Fiebeler|0
2014|Martin Eigler|0
2015|Diethard Klante|2
2016|Anna Justice|1
2017|Thomas Grube|0
2018|Gael Morel|2
2019|Troy Cook|0
2020|David Green|2
2021|Carl Reiner|2
2022|Marcus Adams|2
2023|Frank D. Gilroy|2
2024|Tim Hill|2
2025|Kevin Spacey|2
2026|Steve Binder|0
2027|Bill Anderson|2
2028|Andres Aros|0
2029|Figen Unsal|0
2030|Frederic Fisbach|0
2031|Frank Marshall|2
2032|Thomas Kronthaler|2
2033|Imo Moszkowicz|2
2034|Shuki Levy|2
2035|Rainer Erler|2
2036|Rudolf Schundler|0
2037|Douglas Wolfsperger|2
2038|Danielo Devaux|0
2039|Niki Stein|0
2040|Jay Chandrasekhar|2
2041|Jobst Oetzmann|2
2042|John Farrow|2
2043|Kasi Lemmons|1
2044|Alexander Pickl|0
2045|Juan Antonio Bayona|2
2046|Bernhard Stephan|2
2047|Rodman Flender|2
2048|Anne Fletcher|1
2049|Eric Champnella|2
2050|Jake Kasdan|2
2051|Sibylle Tafel|1
2052|Monika Funke-Stern|0
2053|Eugenio Martin|0
2054|Melvin Frank|2
2055|George Hurdalek|0
2056|Georg Tressler|0
2057|Massimo Dallamano|2
2058|Takao Okawara|2
2059|Urs Odermatt|2
2060|Enzo G. Castellari|2
2061|Robert Parrish|2
2062|Giuseppe Vari|0
2063|Craig Gillespie|0
2064|Markus Rosenmuller|2
2065|Mimi Leder|1
2066|Dominik Wessely|0
2067|Franz Seitz|0
2068|Karl Anton|2
2069|Joe Stockel|0
2070|Pablo Fendrik|2
2071|Alek Keshishian|2
2072|Byron Haskin|2
2073|Gustav Ucicky|2
2074|Hans Wolff|0
2075|Ronit Elkabetz|1
2076|Pierre Salvadori|2
2077|Herbert B. Fredersdorf|2
2078|Alfred Lehner|2
2079|Hans H. Konig|2
2080|John Binder|0
2081|Franziska Meletzky|1
2082|Peter Horton|2
2083|Hermann Leitner|2
2084|Alfred Stoger|0
2085|Cecil B. DeMille|2
2086|Michael O'Herlihy|2
2087|Duwayne Dunham|2
2088|Ludwig Bender|0
2089|J.A. Holman|0
2090|Larry Peerce|2
2091|Chris Matheson|2
2092|Erich Engels|2
2093|Wieland Liebske|0
2094|Marcello Fondato|0
2095|Tibor Takacs|2
